text,label
"It wo n't be long until Jewish groups like ADL , SPLC , Simon Wiesenthal Center and Search light are applying big pressure to have these videos censored .",0
It is easier for other races to follow the herd but not Whites .,1
I have a .40 sub compact and a .40 XDM .,0
That's why I did n't display it .,0
Their aggressiveness is a massive reason for their ' success ' .,1
The have no concept of honour or of having respect for the feelings of others .,1
"They are completely different from us and should not be living within sight of us , go back to Africa and die out .",1
The German men sound so sexy .,0
"The Nordic Angelic race came from the Pleiadian 's Star Cluster , and mixed with Iberian-Aryan 's that live in Germanic Countries and Scandinavia .",0
Interview with Herman Rosenblat : A Holocaust liar https : //www.youtube.com/watch ? v = HPzxTQ3t1wU,0
When asked how I knew the holocaust was a lie my answer was if it was the truth there would be no laws against saying it was a lie .,1
How about the hook noses ?,0
I do n't look down on these degrees as much as I used to .,0
Vancouver?,0
"They all look nonwhite , look closer .",0
They bred with inferiors creating these mongrels,1
I will be reading this while away for Christmas .,0
But Ulster Scot as far back as I know .,0
the most official report put out on the number of deaths in those camps was the report by the Red Cross .,0
"That 's about the same as saying the sky is blue , or the grass is green .",0
Just appalling .,0
Perhaps your emails will make the hardened hearts realize the errors of their ways .,0
Adopt their musical style and hand gestures and you poison your own soul .,1
These guys are killing our culture while pretending to want to save it .,1
"Oil on canvas , 60 x 70 cm .",0
"I never really thought about it before but I guess bicycling is primarily a white activity , kind of like sunbathing , going swimming , playing golf , tennis , attending a social function without a brawl taking place , not smelling like a wild animal in the locker room after a hard workout , and speaking proper English .",1
Is this normally what it should be ?,0
Hit first and hit hard .,0
"Two days ago I tapped out a half asian , half White mongrel who was bigger than me .",1
Who will volunteer to create pro-White audio books ?,0
#NAME?,1
I went back a cpl years ago and the black vermin were everywhere .,1
Niggas do n't wait in no lines .,1
And it stunk like refer and black sweat .,1
It is a total disgrace when tax-payer dollars can go to promoting such degenerate filth .,1
But what do you expect with a homosexual Muslim as the mayor ?,1
On second thought they wo n't report it at all .,0
They need to give them mandatory DNA tests and kick them all out of France .,1
You find they are worse since they will able to blend more and fool people into thinking they 're genuine .,1
I definitely feel that way towards Snowy Owl .,0
"hey and if you ever experience a lawsuit from the negro hispanic jews claiming you are racist , simply make an example of the hundreds of negro mexican schools that deny white children .",1
"Agreed, The Blacks and Hispanics should have their own school only for them and have worse education than the children whites like that might not compete with our children whites .",1
The problem is there 's so many white liberal self hating traitors on the same side as the Jews and nonwhites .,1
"And then there 's Asiacourt , the once beautiful , safe , WHITE , area of Scarborough ... ( and the last i checked ) was a garbage infested Chinease outpost .",1
If I could create a disease that wipes out all Black 's I would .,1
HIV/AIDS is n't killing them off fast enough .,1
A lot of white women are trying to create danger by drawing these other people into our countries .,1
"I keep two bowls of candy near my door. between 5 and 7 , it is mostly neighborhood kids ( mostly middle class whites but a few middle class non-whites ) .",0
What they say and what the want to do are miles apart https : //www.facebook.com/NationalRif ... 4033633761833/,0
"When the entire non-White world is breathing down your neck waiting for an opportunity to kill you , anything you do to protect yourself is self-defense .",1
I hear that and I have heard of using Wasp spray .,0
Oh .,0
"And did anyone notice that the least diverse college , on that list , is a Jewish one ?",0
"I know I keep hoping I wake up one day and this multiracial hell Canada was all just a terrible nightmare , but it never happens .",1
Do you have huge numbers of all the various turd to urine coloured rainbow of third worlders like many parts of Canada ?,1
X ) `` Stone Family Band : with new in-law at far left and new future in-law at far right .,0
"You weather the zionist storm well , my brother .",1
"I do not blame you , Ottawa like all of our cities is a multicultural hell .",1
The race traitors sicken me too .,1
"I have lived in Mexico for 16 years and yes , it was too hard being surrounded by so many brownies ( mestizos and indigenous ) .",1
"I suppose they 're trying to be funny , but it 's really just an effort to continue demonizing Germans and propagating the Holocau $ t .",1
"However , Loki is a trickster god within Norse mythology .",0
Wo n't take more than a minute to do and 39 cents .,0
